,ID,MOLD_ID,CT,TFF
2261,128432,E,0,20211122185811
2262,128446,D,0,20211122194958
2263,128452,E,0,20211122195813
2264,128466,D,0,20211122205000
2265,128472,E,0,20211122205815
2266,128486,D,0,20211122215003
2267,128492,E,0,20211122215817
2268,128506,D,0,20211122225006
2269,128512,E,0,20211122225818
2270,128526,D,0,20211122235007
2271,128532,E,0,20211122235820
2272,128546,D,0,20211123005007
2273,128552,E,0,20211123005820
2274,128566,D,0,20211123015012
2275,128572,E,0,20211123015822
2276,128591,D,0,20211123025015
2277,128597,E,0,20211123025823
2278,128611,D,0,20211123035017
2279,128617,E,0,20211123035825
2280,128631,D,0,20211123045023
2281,128637,E,0,20211123045827
2682,128644,B,0,20210611090753
2683,128646,B,136,20210611100753
2282,128655,D,0,20211123055025
2283,128661,E,0,20211123055830
2284,128675,D,0,20211123065027
2285,128681,E,0,20211123065831
2286,128695,D,0,20211123075028
2287,128701,E,0,20211123075833
2288,128715,D,0,20211123085030
2289,128721,E,0,20211123085835
2290,128735,D,0,20211123095032
2291,128741,E,0,20211123095837
2691,128755,B,179,20210611110801
2292,128755,D,0,20211123105035
2293,128761,E,0,20211123105839
2294,128775,D,0,20211123115040
2295,128781,E,0,20211123115841
2296,128793,D,0,20211123125041
2297,128799,E,0,20211123125842
2298,128813,D,0,20211123135043
2299,128819,E,0,20211123135845
2300,128833,D,0,20211123145048
2301,128839,E,0,20211123145847
2302,128853,D,0,20211123155053
2303,128859,E,0,20211123155849
2304,128873,D,0,20211123165055
2305,128879,E,0,20211123165851
2306,128893,D,0,20211123175056
2307,128899,E,0,20211123175853
2308,128913,D,0,20211123185058
2309,128919,E,0,20211123185854
2310,128933,D,0,20211123195103
2311,128939,E,0,20211123195856
2312,128953,D,0,20211123205108
2313,128959,E,0,20211123205858
2314,128973,D,0,20211123215109
2697,128973,B,178,20210611115712
2315,128979,E,0,20211123215901
2316,128993,D,0,20211123225111
2317,128999,E,0,20211123225902
2318,129013,D,0,20211123235113
2319,129019,E,0,20211123235904
2320,129033,D,0,20211124005114
2321,129039,E,0,20211124005905
2322,129056,D,0,20211124015115
2323,129059,E,0,20211124015907
2703,129073,B,178,20210611125718
2324,129081,D,0,20211124025117
2325,129086,E,0,20211124025910
2326,129101,D,0,20211124035120
2327,129106,E,0,20211124035911
2328,129121,D,0,20211124045122
2329,129126,E,0,20211124045913
2330,129145,D,0,20211124055123
2331,129149,E,0,20211124055916
2708,129154,B,178,20210611140602
2332,129165,D,0,20211124065125
2333,129168,E,0,20211124065919
2334,129185,D,0,20211124075128
2335,129190,E,0,20211124075921
2336,129205,D,0,20211124085131
2337,129210,E,0,20211124085923
2338,129225,D,0,20211124095132
2339,129230,E,0,20211124095925
2713,129238,B,178,20210611150607
2340,129245,D,0,20211124105134
2341,129250,E,0,20211124105927
2342,129262,D,0,20211124115136
2343,129268,E,0,20211124115929
2344,129282,D,0,20211124125136
2345,129288,E,0,20211124125929
2346,129299,D,0,20211124135138
2347,129305,E,0,20211124135931
2348,129319,D,0,20211124145143
2718,129324,B,178,20210611160611
2349,129325,E,0,20211124145933
2350,129339,D,0,20211124155145
2351,129345,E,0,20211124155934
2352,129362,D,0,20211124165147
2353,129367,E,0,20211124165936
2354,129382,D,0,20211124175149
2355,129387,E,0,20211124175938
2356,129402,D,0,20211124185152
2357,129407,E,0,20211124185940
2723,129408,B,178,20210611170616
2358,129422,D,0,20211124195155
2359,129427,E,0,20211124195943
2360,129443,D,0,20211124205200
2361,129446,E,0,20211124205944
2362,129465,D,0,20211124215201
2363,129470,E,0,20211124215949
2364,129485,D,0,20211124225203
2728,129489,B,178,20210611180622
2365,129490,E,0,20211124225952
2366,129505,D,0,20211124235205
2367,129510,E,0,20211124235954
2368,129525,D,0,20211125005209
2369,129530,E,0,20211125005957
2370,129545,D,0,20211125015210
2371,129550,E,0,20211125015959
2372,129569,D,0,20211125025212
2373,129572,E,0,20211125030001
2733,129578,B,178,20210611190627
2374,129589,D,0,20211125035214
2375,129594,E,0,20211125040003
2376,129609,D,0,20211125045215
2377,129614,E,0,20211125050004
2378,129633,D,0,20211125055217
2379,129638,E,0,20211125060006
2380,129653,D,0,20211125065219
2738,129657,B,178,20210611200632
2381,129658,E,0,20211125070008
2382,129673,D,0,20211125075221
2383,129678,E,0,20211125080010
2384,129693,D,0,20211125085222
2385,129698,E,0,20211125090013
2386,129714,D,0,20211125095224
2387,129719,E,537,20211125100015
2388,129735,D,0,20211125105226
2743,129740,B,178,20210611210636
2389,129740,E,0,20211125110017
2390,129755,D,0,20211125115229
2391,129759,E,0,20211125120019
2392,129775,D,0,20211125125229
2393,129780,E,0,20211125130020
2394,129795,D,0,20211125135232
2395,129798,E,0,20211125140022
2396,129815,D,0,20211125145234
2397,129820,E,0,20211125150024
2748,129825,B,178,20210611220642
2398,129835,D,0,20211125155236
2399,129840,E,537,20211125160026
2400,129857,D,0,20211125165238
2401,129862,E,0,20211125170027
2402,129877,D,0,20211125175240
2403,129881,E,0,20211125180029
2404,129897,D,0,20211125185242
2405,129902,E,0,20211125190031
2753,129906,B,178,20210611230644
2406,129917,D,0,20211125195244
2407,129922,E,0,20211125200033
2408,129937,D,0,20211125205246
2409,129942,E,0,20211125210035
2410,129957,D,0,20211125215247
2411,129962,E,0,20211125220038
2412,129977,D,0,20211125225249
2413,129982,E,0,20211125230040
2414,129997,D,0,20211125235251
2415,130002,E,0,20211126000041
2416,130017,D,0,20211126005253
2417,130022,E,0,20211126010044
2418,130037,D,0,20211126015255
2419,130042,E,0,20211126020046
2420,130061,D,0,20211126025257
2421,130065,E,0,20211126030048
2758,130068,B,178,20210612000647
2422,130081,D,0,20211126035259
2423,130086,E,0,20211126040050
2424,130102,D,0,20211126045301
2425,130107,E,0,20211126050052
2426,130140,D,0,20211126055302
2427,130145,E,0,20211126060054
2764,130158,B,178,20210612010651
2428,130160,D,0,20211126065304
2429,130165,E,0,20211126070059
2430,130181,D,0,20211126075306
2431,130186,E,0,20211126080101
2432,130201,D,0,20211126085309
2433,130206,E,0,20211126090102
2434,130221,D,0,20211126095311
2435,130226,E,0,20211126100104
2768,130239,B,178,20210612020655
2436,130241,D,0,20211126105313
2437,130246,E,0,20211126110106
2438,130261,D,0,20211126115316
2439,130266,E,0,20211126120109
2440,130281,D,0,20211126125316
2441,130286,E,0,20211126130108
2442,130304,D,0,20211126135318
2443,130309,E,0,20211126140110
2444,130324,D,0,20211126145320
2445,130327,E,0,20211126150113
2773,130336,B,178,20210612030700
2446,130344,D,0,20211126155323
2447,130349,E,0,20211126160115
2448,130364,D,0,20211126165326
2449,130369,E,0,20211126170117
2450,130384,D,0,20211126175328
2451,130389,E,0,20211126180119
2452,130404,D,0,20211126185332
2453,130409,E,0,20211126190121
2454,130424,D,0,20211126195337
2780,130424,B,178,20210612040703
2455,130429,E,0,20211126200126
2456,130444,D,0,20211126205339
2457,130449,E,0,20211126210128
2458,130464,D,0,20211126215342
2459,130469,E,0,20211126220130
2460,130484,D,0,20211126225343
2461,130489,E,0,20211126230132
2462,130504,D,0,20211126235345
2784,130506,B,178,20210612050706
2463,130507,E,0,20211127000134
2464,130524,D,0,20211127005346
2465,130529,E,0,20211127010134
2466,130544,D,0,20211127015348
2467,130549,E,0,20211127020135
2468,130568,D,0,20211127025350
2469,130571,E,0,20211127030137
2470,130588,D,0,20211127035352
2471,130593,E,0,20211127040139
2472,130608,D,0,20211127045355
2473,130613,E,0,20211127050141
2474,130632,D,0,20211127055357
2475,130637,E,0,20211127060143
2788,130645,B,178,20210612060709
2476,130652,D,0,20211127065359
2477,130657,E,0,20211127070145
2478,130672,D,0,20211127075401
2479,130675,E,0,20211127080147
2480,130691,D,0,20211127085403
2481,130695,E,0,20211127090149
2482,130711,D,0,20211127095405
2483,130717,E,0,20211127100151
2793,130727,B,178,20210612070713
2484,130731,D,0,20211127105407
2485,130737,E,0,20211127110153
2486,130751,D,0,20211127115409
2487,130757,E,0,20211127120155
2488,130771,D,0,20211127125409
2489,130777,E,0,20211127130156
2490,130791,D,0,20211127135411
2491,130797,E,0,20211127140158
2798,130810,B,178,20210612080716
2492,130811,D,0,20211127145413
2493,130817,E,0,20211127150200
2494,130831,D,0,20211127155416
2495,130837,E,0,20211127160202
2496,130851,D,0,20211127165418
2497,130857,E,0,20211127170205
2498,130871,D,0,20211127175419
2499,130877,E,0,20211127180207
2500,130891,D,0,20211127185424
2803,130893,B,178,20210612090718
2501,130897,E,0,20211127190210
2502,130911,D,0,20211127195426
2503,130917,E,0,20211127200211
2504,130931,D,0,20211127205428
2505,130937,E,0,20211127210213
2506,130951,D,0,20211127215429
2507,130957,E,0,20211127220216
2508,130971,D,0,20211127225432
2509,130977,E,0,20211127230218
2809,130981,B,178,20210612100721
2510,130991,D,0,20211127235434
2511,130997,E,0,20211128000220
2512,131011,D,0,20211128005434
2513,131017,E,0,20211128010221
2514,131031,D,0,20211128015436
2515,131039,E,0,20211128020224
2516,131055,D,0,20211128025438
2517,131061,E,0,20211128030226
2815,131065,B,178,20210612110725
2518,131075,D,0,20211128035440
2519,131081,E,0,20211128040228
2520,131095,D,0,20211128045445
2521,131106,E,0,20211128050230
2522,131120,D,0,20211128055447
2523,131126,E,0,20211128060233
2524,131140,D,0,20211128065450
2525,131146,E,0,20211128070234
2526,131160,D,0,20211128075456
2527,131166,E,0,20211128080236
2820,131169,B,179,20210612120730
2528,131180,D,0,20211128085501
2529,131186,E,0,20211128090238
2530,131200,D,0,20211128095503
2531,131206,E,0,20211128100240
2532,131220,D,0,20211128105505
2533,131226,E,0,20211128110243
2534,131240,D,0,20211128115507
2535,131246,E,0,20211128120246
2823,131246,B,179,20210612130733
2536,131260,D,0,20211128125508
2537,131266,E,0,20211128130248
2538,131280,D,0,20211128135510
2539,131286,E,0,20211128140251
2540,131300,D,0,20211128145513
2541,131306,E,0,20211128150253
2542,131320,D,0,20211128155514
2543,131326,E,0,20211128160255
2828,131331,B,179,20210612140738
2544,131340,D,0,20211128165516
2545,131346,E,0,20211128170257
2546,131360,D,0,20211128175519
2547,131366,E,0,20211128180259
2548,131380,D,0,20211128185524
2549,131386,E,0,20211128190300
2550,131400,D,0,20211128195526
2551,131406,E,0,20211128200302
2833,131412,B,179,20210612150741
2552,131420,D,0,20211128205528
2553,131426,E,0,20211128210304
2554,131440,D,0,20211128215530
2555,131446,E,0,20211128220307
2556,131461,D,0,20211128225532
2557,131467,E,0,20211128230308
2558,131481,D,0,20211128235537
2559,131487,E,0,20211129000310
2838,131495,B,179,20210612160744
2560,131501,D,0,20211129005537
2561,131507,E,0,20211129010310
2562,131521,D,0,20211129015539
2563,131529,E,0,20211129020312
2564,131545,D,0,20211129025545
2565,131551,E,0,20211129030314
2566,131565,D,0,20211129035547
2567,131571,E,0,20211129040315
2843,131578,B,179,20210612170747
2568,131585,D,0,20211129045549
2569,131595,E,0,20211129050318
2846,131596,B,179,20210612170747
2570,131609,D,0,20211129055554
2571,131615,E,0,20211129060320
2572,131629,D,0,20211129065600
2573,131635,E,0,20211129070322
2574,131649,D,0,20211129075602
2575,131655,E,0,20211129080324
2576,131669,D,0,20211129085606
2577,131675,E,0,20211129090325
2851,131679,B,179,20210612181533
2578,131689,D,0,20211129095609
2579,131695,E,0,20211129100328
2580,131709,D,0,20211129105611
2581,131715,E,0,20211129110330
2582,131729,D,0,20211129115613
2583,131735,E,0,20211129120333
2584,131749,D,0,20211129125613
2585,131755,E,0,20211129130333
2856,131762,B,179,20210612191536
2586,131769,D,0,20211129135615
2587,131775,E,0,20211129140339
2588,131789,D,0,20211129145617
2589,131795,E,0,20211129150341
2590,131809,D,0,20211129155619
2591,131815,E,0,20211129160342
2592,131829,D,0,20211129165621
2593,131835,E,0,20211129170344
2861,131845,B,179,20210612201539
2594,131849,D,0,20211129175623
2595,131855,E,0,20211129180346
2596,131869,D,0,20211129185625
2597,131875,E,0,20211129190348
2598,131889,D,0,20211129195627
2599,131895,E,0,20211129200350
2600,131909,D,0,20211129205629
2601,131915,E,0,20211129210351
2866,131928,B,179,20210612211543
2602,131929,D,0,20211129215632
2603,131935,E,0,20211129220354
2604,131949,D,0,20211129225634
2605,131955,E,0,20211129230356
2606,131965,D,0,20211129235635
2607,131971,E,0,20211130000357
2608,131985,D,0,20211130005635
2609,131991,E,0,20211130010358
2610,132005,D,0,20211130015637
2871,132011,B,179,20210612221546
2611,132013,E,0,20211130020359
2612,132029,D,0,20211130025639
2613,132035,E,0,20211130030401
2614,132049,D,0,20211130035641
2615,132055,E,0,20211130040403
2616,132069,D,0,20211130045643
2617,132079,E,0,20211130050405
2618,132093,D,0,20211130055645
2619,132099,E,0,20211130060410
2620,132113,D,0,20211130065648
2621,132120,E,0,20211130070414
2622,132135,D,0,20211130075650
2623,132141,E,0,20211130080416
2624,132155,D,0,20211130085652
2625,132161,E,0,20211130090418
2876,132174,B,179,20210612231549
2626,132175,D,0,20211130095658
2627,132181,E,0,20211130100420
2628,132195,D,0,20211130105700
2629,132201,E,0,20211130110423
2630,132215,D,0,20211130115702
2631,132221,E,0,20211130120425
2632,132235,D,0,20211130125703
2633,132241,E,0,20211130130426
2634,132255,D,0,20211130135704
2881,132256,B,179,20210613001553
2635,132261,E,0,20211130140429
2636,132275,D,0,20211130145707
2637,132281,E,0,20211130150431
2638,132295,D,0,20211130155710
2639,132301,E,0,20211130160433
2640,132315,D,0,20211130165712
2641,132321,E,0,20211130170435
2642,132335,D,0,20211130175713
2886,132338,B,179,20210613011556
2643,132341,E,0,20211130180440
2644,132355,D,0,20211130185715
2645,132361,E,0,20211130190442
2646,132375,D,0,20211130195717
2647,132381,E,0,20211130200445
2648,132395,D,0,20211130205722
2649,132401,E,0,20211130210446
2650,132415,D,0,20211130215724
2651,132421,E,0,20211130220448
2891,132423,B,179,20210613021600
2652,132435,D,0,20211130225726
2653,132441,E,0,20211130230450
2654,132455,D,0,20211130235729
2655,132461,E,0,20211201000452
2656,132475,D,0,20211201005732
2657,132481,E,0,20211201010452
2658,132495,D,0,20211201015734
2659,132501,E,0,20211201020454
2660,132519,D,0,20211201025739
2896,132522,B,179,20210613031603
2661,132525,E,0,20211201030456
2662,132540,D,0,20211201035744
2663,132546,E,0,20211201040458
2664,132560,D,0,20211201045747
2665,132572,E,0,20211201050500
2666,132586,D,0,20211201055750
2667,132592,E,0,20211201060503
2668,132606,D,0,20211201065752
2669,132612,E,0,20211201070508
2901,132613,B,179,20210613041606
2670,132626,D,0,20211201075754
2671,132632,E,0,20211201080509
2672,132646,D,0,20211201085757
2673,132652,E,0,20211201090511
2674,132666,D,0,20211201095759
2675,132672,E,0,20211201100513
2676,132686,D,0,20211201105801
2677,132692,E,0,20211201110515
2678,132706,D,0,20211201115803
2679,132712,E,0,20211201120516
2680,132726,D,0,20211201125803
2681,132732,E,0,20211201130516
2682,132746,D,0,20211201135805
2683,132752,E,0,20211201140518
2906,132759,B,179,20210613052340
2684,132766,D,0,20211201145807
2685,132772,E,0,20211201150520
2686,132786,D,0,20211201155809
2687,132792,E,0,20211201160522
2688,132806,D,0,20211201165811
2689,132812,E,0,20211201170524
2690,132826,D,0,20211201175813
2691,132832,E,0,20211201180526
2692,132846,D,0,20211201185815
2693,132852,E,0,20211201190528
2911,132861,B,179,20210613062343
2694,132866,D,0,20211201195818
2695,132872,E,0,20211201200530
2696,132886,D,0,20211201205820
2697,132892,E,0,20211201210532
2698,132906,D,0,20211201215825
2699,132914,E,0,20211201220533
2700,132928,D,0,20211201225827
2701,132934,E,0,20211201230535
2916,132945,B,179,20210613072346
2702,132948,D,0,20211201235829
2703,132954,E,0,20211202000537
2704,132968,D,0,20211202005831
2705,132974,E,0,20211202010542
2706,132988,D,0,20211202015833
2707,132996,E,0,20211202020544
2708,133012,D,0,20211202025835
2709,133018,E,0,20211202030545
2710,133032,D,0,20211202035838
2711,133038,E,0,20211202040547
2712,133059,D,0,20211202045839
2713,133064,E,0,20211202050549
2714,133076,D,0,20211202055841
2715,133082,E,0,20211202060552
2716,133096,D,0,20211202065843
2717,133102,E,0,20211202070554
2925,133108,B,179,20210613082350
2926,133111,B,179,20210613092350
2718,133116,D,0,20211202075845
2719,133122,E,0,20211202080556
2720,133136,D,0,20211202085847
2721,133142,E,0,20211202090558
2722,133156,D,0,20211202095850
2723,133162,E,0,20211202100600
2724,133176,D,0,20211202105852
2725,133182,E,0,20211202110603
2931,133194,B,179,20210613102357
2726,133196,D,0,20211202115855
2727,133202,E,0,20211202120604
2728,133216,D,0,20211202125854
2729,133222,E,0,20211202130603
2730,133236,D,0,20211202135856
2731,133242,E,0,20211202140605
2732,133256,D,0,20211202145858
2733,133262,E,0,20211202150607
2734,133277,D,0,20211202155904
2735,133283,E,0,20211202160609
2736,133297,D,0,20211202165905
2737,133303,E,0,20211202170610
2936,133312,B,179,20210613112403
2738,133317,D,0,20211202175907
2739,133323,E,0,20211202180612
2740,133337,D,0,20211202185909
2741,133343,E,0,20211202190614
2742,133357,D,0,20211202195911
2743,133363,E,0,20211202200616
2744,133378,D,0,20211202205914
2745,133384,E,0,20211202210617
2941,133395,B,179,20210613122407
2746,133398,D,0,20211202215915
2747,133404,E,0,20211202220622
2748,133418,D,0,20211202225917
2749,133424,E,0,20211202230624
2750,133438,D,0,20211202235919
2751,133444,E,0,20211203000626
2752,133458,D,0,20211203005921
2753,133464,E,0,20211203010628
2754,133478,D,0,20211203015923
2755,133486,E,0,20211203020630
2947,133493,B,179,20210613132410
2756,133502,D,0,20211203025925
2757,133508,E,0,20211203030632
2758,133522,D,0,20211203035927
2759,133528,E,0,20211203040634
2760,133543,D,0,20211203045929
2761,133553,E,0,20211203050636
